Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
693. Kyosen,1930,,,,,,,https://www.imdb.com/title/tt12276702/?ref_=sr_i_693,['Yasujirō Shimazu'],['Yasujirō Shimazu'],"[""Shin'yō Nara"", 'Ichirō Yūki', 'Ryûko Tanizaki', 'Jun Arai', 'Tôgô Yamamoto', 'Teruyo Hayami', 'Kinuyo Tanaka']","[None, None, None, None, None, None, None]",,,,,"August 1, 1930",['Japan'],,['Shochiku Kamata'],,,,,['Drama'],"['None', 'Japanese']",,,,,,,,['Yasujirō Shimazu'],['Yasujirō Shimazu'],"['Shin&apos;yō Nara', 'Ichirō Yūki', 'Ryûko Tanizaki']",,,,,,,,,,,,,,,,,,,,,,,,,8.0,1930.0,Friday,7,1,1,
694. Un trou dans le mur,1930,1h 23m,,,,,,https://www.imdb.com/title/tt0197990/?ref_=sr_i_694,"['René Barberis', 'Yves Mirande', 'Gustave Quinson']",['René Barberis'],"['Jean Murat', 'Dolly Davis', 'Marguerite Moreno', 'Léon Belières', 'Pierre Brasseur', 'Suzanne Dehelly', 'Lucien Callamand', 'Charles Lamy', 'Fanny Clair']","['André de Kerdrec', 'Lucie', 'Arthémise', 'Le comte de Corbin', 'Anatole', 'La couturière', 'Le jardinier', ""L'antiquaire"", None]",,,,,"June 6, 1930",['France'],,['Les Studios Paramount'],,,1 Critic review,,"['French', 'Comedy']",['French'],,,,,,based on play,https://m.media-amazon.com/images/M/MV5BYTQ1NjdmYWYtNzAyYi00MjgyLTg0Y2EtZTY3YTMxOTVhMzBkXkEyXkFqcGc@._V1_.jpg,['René Barberis'],"['René Barberis', 'Yves Mirande', 'Gustave Quinson']","['Jean Murat', 'Dolly Davis', 'Marguerite Moreno']",83.0,,,,,,,,,,,,,"['June 6, 1930: (Paris)']","['June 6, 1930: (Paris)']",,,,,,,,,83.0,6.0,1930.0,Friday,9,2,1,
695. The Middle Watch,1930,1h 12m,,,,,"Nautical comedy in which several girls aboard a boat have to be concealed, the farce features typical scenes of characters running in and out of rooms.",https://www.imdb.com/title/tt0021143/?ref_=sr_i_695,"['Ian Hay', 'Stephen King-Hall', 'Frank Launder']",['Norman Walker'],"['Owen Nares', 'Jacqueline Logan', 'Jack Raine', 'Dodo Watts', 'Frederick Volpe', 'Henry Wenman', 'Reginald Purdell', 'Margaret Halstan', 'Phyllis Loring', 'Hamilton Keene', 'Muriel Aked', 'George Carr', 'Syd Crossley', 'Adele Blanche', 'Ivan Brandt', 'Terence Greenidge']","['Captain Maitland', 'Mary Carlton', 'Cmdr. Baddeley', 'Fay Eaton', 'Adm. Sir Herbert Hewitt', 'Marine Ogg', 'Cpl. Duckett', 'Lady Agatha Hewitt', 'Nancy Hewitt', 'Captain Randall', 'Charlotte Hopkinson', 'Ah Fong', 'Sentry', None, None, None]",,,,,"December 23, 1930",['United Kingdom'],"['British International Pictures, Borehamwood, Hertfordshire, England, UK']",['British International Pictures (BIP)'],,,2 Critic reviews,,['Comedy'],['English'],,,,,,"boat,based on play",https://m.media-amazon.com/images/M/MV5BZDk4MzJkNDgtYTQ3ZC00ODc2LTgyMjYtNjg0MjJjMWQyOTQ3XkEyXkFqcGc@._V1_.jpg,['Norman Walker'],"['Ian Hay', 'Stephen King-Hall', 'Frank Launder']","['Owen Nares', 'Jacqueline Logan', 'Jack Raine']",72.0,,,,,,,,,,,,,"['October 27, 1930: (London)']","['October 27, 1930: (London)']",,,,,,,,,72.0,12.0,1930.0,Tuesday,16,1,1,
696. A Canção do Berço,1930,1h 22m,,,,,,https://www.imdb.com/title/tt0021715/?ref_=sr_i_696,['Timothy Shea'],['Alberto Cavalcanti'],"['Corina Freire', 'Raul de Carvalho', 'Ester Leao', 'Alves da Costa', 'Alexandre de Azevedo', 'António Sacramento']","[None, None, None, None, None, None]",,,,,"December 22, 1930",['United States'],,['Paramount Pictures'],,,,,"['Portuguese', 'Drama']",['Portuguese'],,,,,,based on novel,https://m.media-amazon.com/images/M/MV5BM2ZmNTQ4ZGQtMDc4OS00NmJhLWFmMGYtMDY2YjhiODlhNGQ3XkEyXkFqcGc@._V1_.jpg,['Alberto Cavalcanti'],['Timothy Shea'],"['Corina Freire', 'Raul de Carvalho', 'Ester Leao']",82.0,,,,,,,,,,,,,,,,,,,,,,,82.0,12.0,1930.0,Monday,6,2,1,
697. Toute sa vie,1930,1h 30m,,,,,,https://www.imdb.com/title/tt0132568/?ref_=sr_i_697,"['Jean Aragny', 'Timothy Shea']",['Alberto Cavalcanti'],"['Marcelle Chantal', 'Fernand Fabre', 'Elmire Vautier', 'Paul Guidé', 'Pierre Richard-Willm', 'Jean Mercanton', 'Carlos Avril']","['Suzanne Valmond', 'Jim Grey', 'Mrs. Asmore', 'Mr. Asmore', 'Stanley Vanning', 'Bobby', None]",,,,,"June 16, 1930",['United States'],,['Les Studios Paramount'],,,,,"['French', 'Drama']",['French'],,,,,,"opera,desertion,vaudeville,marriage,based on novel",https://m.media-amazon.com/images/M/MV5BYTIxZGFlM2YtYjg0Zi00NjBiLTlhMzctNjEzMzJkZjUyMDc3XkEyXkFqcGc@._V1_.jpg,['Alberto Cavalcanti'],"['Jean Aragny', 'Timothy Shea']","['Marcelle Chantal', 'Fernand Fabre', 'Elmire Vautier']",90.0,,,,,,,,,,,,,"['June 16, 1930: (New York City, New York)', 'November 9, 1930: (Paris)']","['June 16, 1930: (New York City, New York)', 'November 9, 1930: (Paris)']",,,,,,,,,90.0,6.0,1930.0,Monday,7,2,1,
698. Bhola Shikar,1930,,,,,,,https://www.imdb.com/title/tt0390921/?ref_=sr_i_698,"['Sona Bai Irani', 'P.P. Kapadia']",['Ramakant Rangnath Gharekhan'],"['Sultana', 'Madanrai Vakil', 'Gohar Jr.', 'Salvi', 'Sakhu', 'Elizer', 'Trikamial']","['Kamla', 'Manhar', 'Shanti', 'Mangal', 'Hiru', 'Ghelabhai', 'Jamnadas']",,,,,1930,['India'],,['Imperial'],,,,,"['Action', 'Drama']",['None'],,,,,,social,,['Ramakant Rangnath Gharekhan'],"['Sona Bai Irani', 'P.P. Kapadia']","['Sultana', 'Madanrai Vakil', 'Gohar Jr.']",,,,,,,,,,,,,,,,,,,,,,,,,1.0,1930.0,,7,2,1,
699. Mon gosse de père,1930,1h 28m,,,,,,https://www.imdb.com/title/tt0021235/?ref_=sr_i_699,"['Léopold Marchand', 'Jean de Limur', 'Roy Horniman']",['Jean de Limur'],"['Adolphe Menjou', 'Roger Tréville', 'Charles Redgie', 'Alice Cocéa', 'Olga Valéry', 'Renee Savoye', 'Pauline Carton', 'Nicole de Rouves', 'André Marnay', 'André Volbert', 'Marcello Spada', 'Odette Barencey', 'Fanny Clair', 'Meg Lemonnier', 'René Lebrun']","['Jérome', 'Gerard', 'Stanley', 'Yvonne', None, 'Secretary', 'The Concierge', None, 'Le petit sale', 'Julien', None, None, None, None, 'Petit rôle']",,,,,"May 1, 1930",['France'],,['Pathé-Natan'],,,1 Critic review,,"['French', 'Drama']",['French'],,,,,,based on play,https://m.media-amazon.com/images/M/MV5BMzMyMDI4MzItNTg1ZS00ODRjLWIwODktMWI3ZTNhM2I0YmUwXkEyXkFqcGc@._V1_.jpg,['Jean de Limur'],"['Léopold Marchand', 'Jean de Limur', 'Roy Horniman']","['Adolphe Menjou', 'Roger Tréville', 'Charles Redgie']",88.0,,,,,,,,,,,,,,,,,,,,,,,88.0,5.0,1930.0,Thursday,15,2,1,
700. Guilty?,1930,1h 7m,Passed,,,,"A Senator accused of bribery on circumstantial evidence and sent to prison, decides to commit suicide so that his daughter will feel free to marry the son of a judge. Story told through the eyes of 10 people, all familiar with the victim and all with varying versions.",https://www.imdb.com/title/tt0020943/?ref_=sr_i_700,['Dorothy Howell'],['George B. Seitz'],"['Virginia Valli', 'John Holland', 'John St. Polis', 'Lydia Knott', 'Erville Alderson', 'Richard Carlyle', 'Clarence Muse', 'Eddie Clayton', 'Robert T. Haines', 'Frank Fanning', 'Edward Cecil', 'Gertrude Howard', 'Mischa Auer']","['Carolyn', 'Bob Lee', 'Polk', 'Martha', 'Lee', 'Dr. Bennett', 'Jefferson', 'Jerry', 'Prosecuting Attorney', 'Warden', 'Judge', 'Lucy', 'Minor Role']",,,,,"March 3, 1930",['United States'],,['Columbia Pictures'],,,,,"['Crime', 'Drama', 'Romance']",['English'],,,,,Passed,"circumstantial evidence,mother son relationship,father son relationship,father daughter relationship,u.s. senator",https://m.media-amazon.com/images/M/MV5BNDgxNDcwNzEtYzM5NC00MjU2LWJlMmYtNGRjZDg3ZjQ4ODg2XkEyXkFqcGc@._V1_.jpg,['George B. Seitz'],['Dorothy Howell'],"['Virginia Valli', 'John Holland', 'John St. Polis']",67.0,,,,,,,,,,,,,"['June 13, 1930: (London, press screening)']","['June 13, 1930: (London, press screening)']",,,,,,,,,67.0,3.0,1930.0,Monday,13,3,1,
701. Today,1930,1h 20m,Passed,,,,"A wealthy young society couple loses their fortune. When the husband is forced to take a job like everyone else, the wife cannot deal with the sudden downward plunge of her once-privileged life and drifts into prostitution.",https://www.imdb.com/title/tt0021480/?ref_=sr_i_701,"['Abraham S. Schomer', 'George Broadhurst', 'Seton I. Miller']",['William Nigh'],"['Conrad Nagel', 'Catherine Dale Owen', 'Julia Swayne Gordon', 'William Bailey', 'Sarah Padden', 'John M. Sullivan', 'Judith Vosselli', 'Edna Marion', 'Robert Thornby', 'Drew Demorest']","['Fred Warner', 'Eve Warner', 'Mrs. Farrington', 'Gregory', 'Emma Warner', 'Henry Warner', 'Marian Garland', 'Gloria Vernon', 'Telka', 'Pierre']",,,,,"November 1, 1930",['United States'],"['Tec-Art Studios - 5360 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Harry Sherman & J. D. Trop Producions'],,,3 Critic reviews,,"['Drama', 'Romance']",['English'],,,,,Passed,"couple,husband,job,wall street manhattan new york city,great depression",https://m.media-amazon.com/images/M/MV5BY2ZiNmI5OTgtZjliNy00NjdjLWI3ZjEtNjQwZGM3NmEzNDUyXkEyXkFqcGc@._V1_.jpg,['William Nigh'],"['Abraham S. Schomer', 'George Broadhurst', 'Seton I. Miller']","['Conrad Nagel', 'Catherine Dale Owen', 'Julia Swayne Gordon']",80.0,,,,,,,,,,,,,"['September 9, 1931: (London)']","['September 9, 1931: (London)']",,,,,,,,,80.0,11.0,1930.0,Saturday,10,2,1,
702. The Cheyenne Kid,1930,54m,,,,,"Buck Allen, The Cheyenne Kid, has been accused of holding up the payroll car of the Cody Dam Construction Company, and is being pursued by U.S. Marshal Utah Kane and Sheriff Hank Bates but they lose him. Buck proceeds to the home of Betty Thorpe where he meets Duke Porter who is posing as his friend and who advised him that by running away from the law, he can keep out of jail and force the guilty party to confess. Hiding in the barn, he hears a conversation between Gorman and Madge and he leaps to the floor as Gorman runs out. Gorman shoots at him but hits Madge instead. The Marshal and Sheriff ride up and Buck, knowing that Madge needs medical attention, gives himself up and is jailed. Marshal Kane believes that Buck is innocent and is on the hunt for the guilty party but allows the sheriff to believe that Buck is guilty. Kane has the sheriff bring Gorman to the jail and tells Buck and Gorman of an old Indian legend that when two people are given one weapon between them, the survivor will be the innocent party. He throws a bull-whip between them and says that is the weapon.",https://www.imdb.com/title/tt0020761/?ref_=sr_i_702,"['Yakima Canutt', 'Jacques Jaccard']",['Jacques Jaccard'],"['Jay Wilsey', 'Joan Jaccard', 'Yakima Canutt', 'Jack Mower', 'Frank Ellis', 'Fred Burns', 'Violet Knights', 'Tom B. Forman', 'Lafe McKee', 'George Chesebro', 'Cliff Lyons']","['Buck Allen', 'Betty Thorpe', 'Marshal Utah Kane', 'Duke Porter', 'Henchman Gorman', 'Sheriff Hank Bates', 'Madge', 'Windy', 'Dad Thorpe', 'Davis', 'Cowhand']",,,,,"May 1, 1930",['United States'],,['West Coast Studios'],,,,,"['Drama', 'Western']",['English'],,,,,,lost film,https://m.media-amazon.com/images/M/MV5BMTM5OGJhOGQtMDY3Ni00NDk4LTllMzItYmJhY2VlOWQ1MGZiXkEyXkFqcGc@._V1_.jpg,['Jacques Jaccard'],"['Yakima Canutt', 'Jacques Jaccard']","['Jay Wilsey', 'Joan Jaccard', 'Yakima Canutt']",54.0,,,,,,,,,,,,,"['September 14, 1931: (London)']","['September 14, 1931: (London)']",,,,,,,,,54.0,5.0,1930.0,Thursday,11,2,1,
703. Gu du chun meng,1930,1h 40m,,,,,"This film depicting the lives of ordinary people - street peddlers, poor scholars, and young revolutionaries - reflects the culturally progressive political climate of that pre-War, post-May the 4th era.",https://www.imdb.com/title/tt12833634/?ref_=sr_i_703,['Ming-Yau Lo'],['Yu Sun'],"['Yanyan Chen', 'Chu-chu Lin', 'Lingyu Ruan', 'Ruilin Wang', 'Zhenzhen Cai', 'Keke Chen', 'Jiqun Liu', 'Huizhu Luo', 'Lanfang Mei']","[None, 'Huilan Wang', 'Yanyan', 'Jiajie Zhu', 'Yinggu Zhu', 'Pugu Zhu', 'Changyuan Wu', 'Yu Hong', 'Ji Yu']",,,,,1930,['China'],,['Lianhua Film Company'],,,,,['Drama'],['None'],,,,,,"young,poverty",https://m.media-amazon.com/images/M/MV5BMTI4NWJjODEtNGE1Ny00NzgyLWI0NmMtNzMyZTllNjc2NDJjXkEyXkFqcGc@._V1_.jpg,['Yu Sun'],['Ming-Yau Lo'],"['Yanyan Chen', 'Chu-chu Lin', 'Lingyu Ruan']",100.0,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,1930.0,,9,1,1,
704. Noli me tangere,1930,,,,,,,https://www.imdb.com/title/tt0900965/?ref_=sr_i_704,['Jose Rizal'],['Jose Nepomuceno'],"['Chito Calvo', 'Monang Carvajal', 'Celia Marcaida']","[None, None, None]",,,,,"October 31, 1930",['Philippines'],,['Malayan Movies'],,,,,['Drama'],['None'],,,,,,"sisa character,crisostomo ibarra character,maria clara character,filipino literature on screen,literature on screen",https://m.media-amazon.com/images/M/MV5BODc0NGFhZGUtYzAyOS00OGQ1LWJiYzktMDc4Y2M2MjUxMWU4XkEyXkFqcGc@._V1_.jpg,['Jose Nepomuceno'],['Jose Rizal'],"['Chito Calvo', 'Monang Carvajal', 'Celia Marcaida']",,,,,,,,,,,,,,"['October 31, 1930: (Manila)']",,,,,,,,,,,10.0,1930.0,Friday,3,1,1,
705. A dança dos paroxismos,1930,46m,,6.7,142,,A surreal short film in which a young man embarks on a journey through villages and the countryside.,https://www.imdb.com/title/tt0019802/?ref_=sr_i_705,['Jorge Brum do Canto'],['Jorge Brum do Canto'],"['Machado Correia', 'Jorge Brum do Canto', 'Maria Do Carmo', 'Maria Emília Vilas', 'Maria Manuela Varela']","['The Farmer', 'Gonthramm', 'Banschi', 'The Farmer`s Wife', 'Galeswinthe']",,,,,"November 14, 1930",['Portugal'],,,,,2 Critic reviews,10,[],"['None', 'Portuguese']",,,6.7,142.0,,"experimental film,young,man",https://m.media-amazon.com/images/M/MV5BMmNhNzJjN2YtZTA3ZS00NTNkLWExMjEtY2ExYWYyYTJmNzFjXkEyXkFqcGc@._V1_.jpg,['Jorge Brum do Canto'],['Jorge Brum do Canto'],"['Machado Correia', 'Jorge Brum do Canto', 'Maria Do Carmo']",46.0,,,,,,,,,,,,,"['November 14, 1930: (Lisbon, antestreia)', 'January 8, 2025: (Porto, Batalha Centro de Cinema, film concert version)']","['November 14, 1930: (Lisbon, antestreia)', 'January 8, 2025: (Porto, Batalha Centro de Cinema, film concert version)']",,,,,,,,,46.0,11.0,1930.0,Friday,5,0,1,False
706. Hokuspokus,1930,1h 23m,,7.5,52,,"Kitty Kellermann, widow of Paul Kellermann an unsuccessful artist, appears in court charged with drowning her husband during a boat ride. Then, the fact emerges that she is three months pregnant... even though her husband died five months earlier.",https://www.imdb.com/title/tt0020982/?ref_=sr_i_706,"['Curt Goetz', 'Walter Reisch', 'Karl Hartl']",['Gustav Ucicky'],"['Oscar Homolka', 'Gustaf Gründgens', 'Otto Wallburg', 'Ferdinand von Alten', 'Harry Halm', 'Rudolf Biebrach', 'Lilian Harvey', 'Willy Fritsch', 'René Hubert', 'Kurt Lilien', 'Ruth Albu', 'Max Ehrlich', 'Wilhelm Bendow', 'Paul Biensfeldt', 'Ernst Behmer', 'Erich Kestin', 'Albert Karchow', 'Margarete Schön']","['Grandt', 'Dr. Wilke', 'Dr. Schüler', 'Lindborg', 'Kolbe', 'Morchen', 'Kitty Kellermann', 'Peter Bille', 'Loiret', 'Kulicke', 'Anny Sedal', 'Kuhnen', 'Reporter', 'Kammerdiener John', 'Alter Gerichtsdiener', 'Junger Gerichtsdiener', 'Obmann der Geschworenen', 'Geschworene']",,,,,"July 11, 1930",['Germany'],"['UFA Studios, Babelsberg, Germany']",['Universum Film (UFA)'],,,,10,"['German', 'Comedy', 'Crime']",['German'],,,7.5,52.0,,based on play,https://m.media-amazon.com/images/M/MV5BMGUyOTJkZTgtYWYwYi00M2IwLTg3NmYtOWJmNWIxN2U1ZGQ1XkEyXkFqcGc@._V1_.jpg,['Gustav Ucicky'],"['Curt Goetz', 'Walter Reisch', 'Karl Hartl']","['Oscar Homolka', 'Gustaf Gründgens', 'Otto Wallburg']",83.0,,,,,,,,,,,,,"['August 3, 1930: (New York City, New York)']","['August 3, 1930: (New York City, New York)']",,,,,,,,,83.0,7.0,1930.0,Friday,18,3,1,False
707. Abi va Rabi,1930,1h,,7.6,45,,The story is about a leggy-man and a short-man producing funny performs.,https://www.imdb.com/title/tt0171045/?ref_=sr_i_707,['Ovanes Ohanian'],['Ovanes Ohanian'],"['Ali Arjmand', 'Abolghasem Ashti', 'Ahmad Dehghan', 'Mohammad Ali Ghotbi', 'Ovanes Ohanian', 'Maddam Siranosh', 'Gholam Ali Sohrabi', 'Mohammad Khan Zarrabi']","[None, None, None, None, None, None, None, None]",,,,,,['Iran'],,,,,,10,['Comedy'],"['None', 'Persian']",,,7.6,45.0,,,https://m.media-amazon.com/images/M/MV5BMGU5NjlhMjMtZjJjZi00ZTkwLTgxNWQtN2ZlNjU4YTg3ZGJjXkEyXkFqcGc@._V1_.jpg,['Ovanes Ohanian'],['Ovanes Ohanian'],"['Ali Arjmand', 'Abolghasem Ashti', 'Ahmad Dehghan']",60.0,,,,,,,,,,,,,['Abi and Rabi: (English)'],['Abi and Rabi: (English)'],,,,,,,,,60.0,,,,8,1,1,False
708. Die singende Stadt,1930,1h 38m,,6.0,56,,In Naples singing tourist guide Giovanni falls for widowed socialite Claire. They have an affair and travel to Germany hoping that he might become an opera singer. But Giovanni can't cope with Claire's constant flirts with other men.,https://www.imdb.com/title/tt0021378/?ref_=sr_i_708,['Hans Székely'],['Carmine Gallone'],"['Jan Kiepura', 'Brigitte Helm', 'Walter Janssen', 'Trude Berliner', 'Georg Alexander', 'Franz Maldacea', 'Käte Bill', 'Georg Berg', 'Hermann Blaß', 'Teddy Bill', 'Carl Goetz', 'Martin Kosleck', 'Carol Ress', 'Charlie Roellinghoff', 'Ernõ Szenes', 'C.H. Todd', 'Hans Heinrich von Twardowski']","['Giovanni Cavallone - Fremdenführer', 'Claire Landshoff - junge Witwe', 'Professor Andreas Breuling', 'Carmela - neapolitanisches Mädchen', 'Rudi Feldegger', 'Tupf - Carmelas Bruder', 'Susanne - Claires Zofe', 'Herr Maier aus Berlin', 'Der Empfangschef', 'Heini Ladenburg', 'Der Nachtportier', 'Bobby Bertling - Claires Verehrer', 'Marthe - Claires Zofe', 'Poldi Falkner - Claires Verehrer', 'Siegmund Königsberger - ein Konzertagent', 'Mr. Parkins aus London', 'Willi von Wellheim - Claires Verehrer']",,,,,"November 15, 1930",['Germany'],"['Isle of Capri, Naples, Campania, Italy']","['Universum Film (UFA)', 'Associated Sound Film Industries', 'Allianz Tonfilm GmbH']",,,2 Critic reviews,Rather Fluid Early German-Italian Musical Collaboration,"['Musical', 'Romance']","['English', 'Italian', 'German']",,,6.0,56.0,,,https://m.media-amazon.com/images/M/MV5BMTg5NTYzMjAxMl5BMl5BanBnXkFtZTgwNzc5ODI1MjE@._V1_.jpg,['Carmine Gallone'],['Hans Székely'],"['Jan Kiepura', 'Brigitte Helm', 'Walter Janssen']",98.0,,,,,,,,,,,,,"['October 27, 1930: (Vienna)', 'October 29, 1930: (Berlin)']","['October 27, 1930: (Vienna)', 'October 29, 1930: (Berlin)']",,,,,,,,,98.0,11.0,1930.0,Saturday,17,2,1,False
709. Der Schuß im Tonfilmatelier,1930,1h 13m,,5.7,66,,"During the shooting of a jealousy scene on a soundstage, one actress is murdered. Due to the fact that the male star of the movie had a relation with the victim and the female star is now his fiance, he is suspected by the police.",https://www.imdb.com/title/tt0021155/?ref_=sr_i_709,"['Rudolph Cartier', 'Egon Eis', 'Curt Siodmak']",['Alfred Zeisler'],"['Gerda Maurus', 'Harry Frank', 'Berthe Ostyn', 'Erwin Kalser', 'Paul Kemp', 'Erich Kestin', 'Ewald Wenck', 'Ernst Behmer', 'Friedrich Franz Stampe', 'Georg Schmieter', 'Eva Behmer', 'Peter Illing', 'Hertha von Walther', 'Robert Thoeren', 'Ilse Korseck', 'Jens Keith', 'Valeska Stock', 'Ernst Stahl-Nachbaur']","['Filmdiva', 'Hauptdarsteller', 'Schauspielerin Saylor', 'Regisseur', 'Aufnahmeleiter', 'Regieassistent', 'Kameramann', 'Kameraassistent', 'Tonmeister', 'Oberbeleuchter Bahlke', 'Cutterin', 'Arzt', 'Atelierbesucherin', 'Komparse Seemann', 'Komparsin', 'Choreograph', 'Witwe Bollmann', 'Kriminalrat Holzknecht']",,,,,"July 25, 1930",['Germany'],"['Berkshires, Massachusetts, USA']",['Universum Film (UFA)'],,,1 Critic review,10,"['German', 'Thriller']",['German'],,,5.7,66.0,,"murder,homicide,sound stage,film studio,film set",https://m.media-amazon.com/images/M/MV5BMWRjNjkzYTctYTcxYS00OWU2LTgzZGUtZWEzZWM3YmU5ZTQyXkEyXkFqcGc@._V1_.jpg,['Alfred Zeisler'],"['Rudolph Cartier', 'Egon Eis', 'Curt Siodmak']","['Gerda Maurus', 'Harry Frank', 'Berthe Ostyn']",73.0,,,,,,,,,,,,,"['June 17, 1931: (Belgrade, premiere)']","['June 17, 1931: (Belgrade, premiere)']",,,,,,,,,73.0,7.0,1930.0,Friday,18,2,1,False
710. El presidio,1930,1h 29m,,6.2,43,,"A convict falls in love with his new cellmate's sister, only to become embroiled in a planned break-out which is certain to have lethal consequences.",https://www.imdb.com/title/tt0130194/?ref_=sr_i_710,"['Joseph Farnham', 'Martin Flavin', 'Frances Marion']","['Edgar Neville', 'Ward Wing']","['José Crespo', 'Juan de Landa', 'Luana Alcañiz', 'Tito Davison', 'Giovanni Martino', 'Luis Llaneza', 'Juan de Homs', 'Romualdo Tirado', 'José Soriano Viosca', 'César Vanoni', 'Alma Real', 'Antonio Vidal', 'Carlos Cea', 'Vincent Padula', 'Gabry Rivas', 'Roberto Saa Silva', 'Julian Rivero']","['Morgan', 'Butch', 'Ana Marlowe', 'Kent Marlowe', 'Wallace', 'Pop', 'Director', 'Putnam', 'Detective Donlin', 'El lobo', 'Sra. Marlowe', 'Sr. Marlowe', 'Dopey', 'Dunn', 'Joe', 'Sandy', 'Oliver']",,,,,"November 14, 1930",['United States'],"['Pacific Woolen & Blanket Works, Long Beach, California, USA']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']",,,2 Critic reviews,10,"['Spanish', 'Crime', 'Drama', 'Thriller']",['Spanish'],,,6.2,43.0,,"language,prison,jail,riot,penitentiary",https://m.media-amazon.com/images/M/MV5BYzcyYjIyZjAtNWNhNS00ZjAzLWI0ZGYtNGE1NmYyOTZkZDg5XkEyXkFqcGc@._V1_.jpg,"['Edgar Neville', 'Ward Wing']","['Joseph Farnham', 'Martin Flavin', 'Frances Marion']","['José Crespo', 'Juan de Landa', 'Luana Alcañiz']",89.0,,,,,,,,,,,,,"['November 14, 1930: (Los Angeles, California)', 'February 16, 1931: (Barcelona)', 'March 4, 1931: (Madrid)']","['November 14, 1930: (Los Angeles, California)', 'February 16, 1931: (Barcelona)', 'March 4, 1931: (Madrid)']",,,,,,,,,89.0,11.0,1930.0,Friday,17,4,1,False
711. Delikatessen,1930,1h 22m,,7.0,28,,"Friends Franz and Bela work in a deli belonging to Mr. Wallis. Franz is the manager and Bela a salesclerk. Both get to know the lovely Lilo. But while Bela is rebuffed, the charming womanizer Franz is more successful. After a boisterous celebration in the deli, Mr. Wallis tells Franz to get lost and hires Lilo as a new salesperson. Franz and Bela take a job at Mr. Markow's deli across the street and a serious competition begins between the two delis for survival.",https://www.imdb.com/title/tt0020818/?ref_=sr_i_711,['Franz Schulz'],['Géza von Bolváry'],"['Harry Liedtke', 'Georgia Lind', 'Ernö Verebes', 'Gustl Gstettenbaur', 'Hans Junkermann', 'Ernõ Szenes', 'Danièle Parola', 'Paul Hörbiger', 'Willy Prager', 'Jo-Hai Tong', 'Antonie Jaeckel']","['Franz Hellmer', 'Dolly Reeves', None, 'Lehrling', 'Paul Wallis', 'J.E. Markow', 'Lilo Martens', 'Josef, Diener bei Wallis', 'Conférencier', 'Kabarettkünstlerin', 'Kassiererin']",,,,,"March 5, 1930",['Germany'],,['Deutsche Lichtspiel-Syndikat (DLS)'],,,,10,"['German', 'Comedy', 'Romance']",['German'],,,7.0,28.0,,,https://m.media-amazon.com/images/M/MV5BNTE5MjRjYWQtZGFmMi00ZmZiLTgwMjgtZmZlMGFjYWFlYjI1XkEyXkFqcGc@._V1_.jpg,['Géza von Bolváry'],['Franz Schulz'],"['Harry Liedtke', 'Georgia Lind', 'Ernö Verebes']",82.0,,,,,,,,,,,,,"['December 22, 1930: (Madrid)']","['December 22, 1930: (Madrid)']",,,,,,,,,82.0,3.0,1930.0,Wednesday,11,3,1,False
